,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred,runtime_score,error_score
864,864,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
865,865,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
866,866,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
867,867,lulesh,INVALID,-1.0,-1,-1,-1,1.0,0.0,0.7211388945579529,0.2892262935638428
868,868,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
869,869,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.3607550859451294,0.5442787408828735
870,870,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.09273548424243927,0.008488725870847702
871,871,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
872,872,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
873,873,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4456397294998169,0.6549549698829651
874,874,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
875,875,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.12928812205791473,0.7914249897003174
876,876,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
877,877,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
878,878,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
879,879,lulesh,INVALID,-1.0,-1,-1,-1,1.0,0.0,0.6231542229652405,0.3616870939731598
880,880,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
881,881,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
882,882,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
883,883,lulesh,INVALID,-1.0,-1,-1,-1,1.0,0.0,0.6561129093170166,0.43450483679771423
884,884,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
885,885,lulesh,INVALID,-1.0,-1,-1,-1,1.0,0.0,0.6437849402427673,0.41663920879364014
886,886,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
887,887,lulesh,INVALID,-1.0,-1,-1,-1,1.0,0.0,0.6290339231491089,0.4299624264240265
888,888,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
889,889,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5126874446868896,0.6437942981719971
890,890,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
891,891,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.3380831480026245,0.7164446711540222
892,892,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.09245359897613525,0.006483681965619326
893,893,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
894,894,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
895,895,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5664702653884888,0.689608097076416
896,896,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
897,897,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.572256326675415,0.669819176197052
898,898,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
899,899,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4495801329612732,0.754009485244751
900,900,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
901,901,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
902,902,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
903,903,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.19479119777679443,0.7193244695663452
904,904,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
905,905,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.4947924315929413,0.44623705744743347
906,906,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
907,907,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
908,908,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
909,909,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.540373682975769,0.40536120533943176
910,910,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
911,911,lulesh,VALID,15.094888000000001,1, 5.6777294048516E-05,1,1.0,1.0,0.6487280130386353,0.6926146149635315
912,912,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
913,913,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
914,914,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
915,915,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.376709520816803,0.6671108603477478
916,916,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
917,917,lulesh,INVALID,15.455591,1, 2.4855462862320E-02,0,1.0,1.0,0.603783905506134,0.5698975920677185
918,918,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
919,919,lulesh,INVALID,15.206958,1, 7.2121727261333E-02,0,1.0,1.0,0.650428831577301,0.5635766386985779
920,920,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
921,921,lulesh,INVALID,15.567607,1, 2.4121258102241E-03,0,1.0,1.0,0.6218222379684448,0.5738440155982971
922,922,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
923,923,lulesh,INVALID,14.89857,1, 4.6251764433691E-04,0,1.0,1.0,0.6041924357414246,0.5742765665054321
924,924,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
925,925,lulesh,INVALID,15.27309,1, 2.0769622278749E-04,0,1.0,1.0,0.6076610088348389,0.5890856385231018
926,926,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
927,927,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5959325432777405,0.6123246550559998
928,928,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
929,929,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5417541265487671,0.7441204190254211
930,930,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
931,931,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5159912109375,0.7174898982048035
932,932,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
933,933,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.40686115622520447,0.7413589358329773
934,934,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.08865997940301895,0.003199454164132476
935,935,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
936,936,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
937,937,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.5291300415992737,0.5173559784889221
938,938,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
939,939,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5758383870124817,0.6760903000831604
940,940,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
941,941,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5703505873680115,0.7043931484222412
942,942,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
943,943,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5749995112419128,0.7339974045753479
944,944,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
945,945,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.579018235206604,0.7139993906021118
946,946,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
947,947,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5355062484741211,0.7379769682884216
948,948,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
949,949,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.45061734318733215,0.743747889995575
950,950,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
951,951,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
952,952,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
953,953,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
954,954,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
955,955,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.2074684053659439,0.7521981000900269
956,956,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
957,957,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5368251204490662,0.7212227582931519
958,958,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
959,959,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5383051037788391,0.6846256852149963
960,960,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
961,961,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.522855281829834,0.5143292546272278
962,962,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
963,963,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5488906502723694,0.6635456681251526
964,964,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
965,965,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5594015717506409,0.6379498243331909
966,966,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
967,967,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5508567690849304,0.5597434639930725
968,968,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
969,969,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5628858804702759,0.5854383111000061
970,970,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
971,971,lulesh,VALID,15.088159999999998,1, 2.1225583623163E-05,1,1.0,1.0,0.6299231052398682,0.6924774050712585
972,972,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
973,973,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5873587131500244,0.7483518123626709
974,974,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
975,975,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
976,976,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
977,977,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4871819019317627,0.7566331028938293
978,978,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
979,979,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4025990962982178,0.7366008758544922
980,980,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
981,981,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5694382786750793,0.6850695013999939
982,982,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
983,983,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5776260495185852,0.6745984554290771
984,984,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
985,985,lulesh,INVALID,15.310453,1, 8.3434196058079E-03,0,1.0,1.0,0.6066411733627319,0.6487401127815247
986,986,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
987,987,lulesh,INVALID,15.273881,1, 2.2169894592707E-02,0,1.0,1.0,0.6191031336784363,0.6383747458457947
988,988,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
989,989,lulesh,INVALID,14.489278,1, 1.9893133798064E-02,0,1.0,1.0,0.6106669306755066,0.6236938834190369
990,990,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
991,991,lulesh,INVALID,14.968128,1, 6.8456422741292E-04,0,1.0,1.0,0.6134606003761292,0.67348313331604
992,992,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
993,993,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5914111137390137,0.6452488303184509
994,994,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
995,995,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5819565653800964,0.6563769578933716
996,996,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
997,997,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5623720288276672,0.6349501609802246
998,998,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
999,999,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5757027268409729,0.6568093299865723
1000,1000,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1001,1001,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5801050662994385,0.6721840500831604
1002,1002,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1003,1003,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5825818777084351,0.6754341125488281
1004,1004,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1005,1005,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5916726589202881,0.7006203532218933
1006,1006,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1007,1007,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5458439588546753,0.7325888872146606
1008,1008,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1009,1009,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5542706251144409,0.768137514591217
1010,1010,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1011,1011,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5552310943603516,0.7056615352630615
1012,1012,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1013,1013,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5180882811546326,0.7724804878234863
1014,1014,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1015,1015,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5093493461608887,0.7414568066596985
1016,1016,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1017,1017,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.47792187333106995,0.7559105157852173
1018,1018,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1019,1019,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5475084781646729,0.7150964140892029
1020,1020,lulesh,FAIL,-1.0,-1,-1,-1,0.0,0.0,0.0883214920759201,0.0029671788215637207
1021,1021,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1022,1022,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1023,1023,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5422524213790894,0.5796971321105957
1024,1024,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1025,1025,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.568242073059082,0.7106860280036926
1026,1026,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1027,1027,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5785551071166992,0.7060292959213257
1028,1028,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1029,1029,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5761091113090515,0.7337549328804016
1030,1030,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1031,1031,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5819026231765747,0.7344454526901245
1032,1032,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1033,1033,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5696389079093933,0.7222220301628113
1034,1034,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1035,1035,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806704759597778,0.7359779477119446
1036,1036,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1037,1037,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5760652422904968,0.7660048604011536
1038,1038,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1039,1039,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5811762809753418,0.7354281544685364
1040,1040,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1041,1041,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5771074891090393,0.7358260154724121
1042,1042,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1043,1043,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5669087767601013,0.7483407258987427
1044,1044,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1045,1045,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.55047208070755,0.7351901531219482
1046,1046,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1047,1047,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4707982540130615,0.7654027342796326
1048,1048,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1049,1049,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5601198077201843,0.7337867617607117
1050,1050,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1051,1051,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5617006421089172,0.8922742009162903
1052,1052,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1053,1053,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1054,1054,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1055,1055,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1056,1056,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1057,1057,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.2826029062271118,0.7425912022590637
1058,1058,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1059,1059,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.27957776188850403,0.7452179193496704
1060,1060,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1061,1061,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.43290719389915466,0.7634977102279663
1062,1062,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1063,1063,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1064,1064,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1065,1065,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.557975709438324,0.7345368266105652
1066,1066,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1067,1067,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5453462600708008,0.7306761741638184
1068,1068,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1069,1069,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5686107873916626,0.7125829458236694
1070,1070,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1071,1071,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5555194616317749,0.7183247208595276
1072,1072,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1073,1073,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5469991564750671,0.5627714395523071
1074,1074,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1075,1075,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5455005168914795,0.7168232202529907
1076,1076,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1077,1077,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5562170743942261,0.703181266784668
1078,1078,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1079,1079,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5607588291168213,0.7189335823059082
1080,1080,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1081,1081,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5657711029052734,0.6710800528526306
1082,1082,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1083,1083,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5631948113441467,0.6755659580230713
1084,1084,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1085,1085,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5472650527954102,0.606012761592865
1086,1086,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1087,1087,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5696854591369629,0.6594544649124146
1088,1088,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1089,1089,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5707431435585022,0.694040060043335
1090,1090,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1091,1091,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5850086212158203,0.6913057565689087
1092,1092,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1093,1093,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5910841226577759,0.715936005115509
1094,1094,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1095,1095,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5873587131500244,0.7483519315719604
1096,1096,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1097,1097,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5637163519859314,0.6960774660110474
1098,1098,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1099,1099,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5568515658378601,0.7354521155357361
1100,1100,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1101,1101,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5676690936088562,0.7560538649559021
1102,1102,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1103,1103,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4934678375720978,0.7573431134223938
1104,1104,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1105,1105,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4740220010280609,0.7389193177223206
1106,1106,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1107,1107,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.46462327241897583,0.7536202669143677
1108,1108,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1109,1109,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5722442269325256,0.7485141158103943
1110,1110,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1111,1111,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5765085220336914,0.6936801671981812
1112,1112,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1113,1113,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5751039981842041,0.7187954187393188
1114,1114,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1115,1115,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5828715562820435,0.7059991359710693
1116,1116,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1117,1117,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5944558382034302,0.697654664516449
1118,1118,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1119,1119,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5934712290763855,0.6907414197921753
1120,1120,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1121,1121,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5973907709121704,0.6913564205169678
1122,1122,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1123,1123,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5973057746887207,0.698464035987854
1124,1124,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1125,1125,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5999013781547546,0.6985538005828857
1126,1126,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1127,1127,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5892952680587769,0.6802213788032532
1128,1128,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1129,1129,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5976199507713318,0.6985272765159607
1130,1130,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1131,1131,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5988232493400574,0.6985804438591003
1132,1132,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1133,1133,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5846228003501892,0.6986590027809143
1134,1134,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1135,1135,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5861159563064575,0.708521842956543
1136,1136,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1137,1137,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5871903896331787,0.7091275453567505
1138,1138,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1139,1139,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5729981660842896,0.7072343230247498
1140,1140,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1141,1141,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5510054230690002,0.6835933923721313
1142,1142,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1143,1143,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.538227915763855,0.6830529570579529
