,benchmark,label,runtime,runtime_label,error,error_label
506,cg,INVALID,1.22035,1,                 INF,0
507,cg,VALID,1.0858168,1, 1.7129573822021E+01,1
508,cg,INVALID,1.195868,1,                 INF,0
509,cg,VALID,1.1030818,1, 1.7130086898804E+01,1
510,cg,INVALID,1.252991,1,                 INF,0
511,cg,VALID,1.0430598999999998,1, 1.7129573822021E+01,1
512,cg,INVALID,1.211852,1,                 INF,0
513,cg,INVALID,5.814043,0, 1.3275717496872E+00,0
514,cg,INVALID,1.214488,1,                 INF,0
515,cg,VALID,1.1603269,1, 1.7129568099976E+01,1
516,cg,INVALID,1.250823,1,                 INF,0
517,cg,VALID,1.0605881,1, 1.7129573822021E+01,1
518,cg,INVALID,1.231925,1,                 INF,0
519,cg,INVALID,5.671377,0, 1.2650092124939E+01,0
520,cg,INVALID,1.262975,1,                 INF,0
521,cg,VALID,1.0851959999999998,1, 1.7129573822021E+01,1
522,cg,INVALID,1.22249,1,                 INF,0
523,cg,VALID,1.1031374,1, 1.7129573822021E+01,1
524,cg,INVALID,1.219236,1,                 INF,0
525,cg,INVALID,1.235903,1,                 NAN,0
526,cg,INVALID,1.321392,1,                -NAN,0
527,cg,INVALID,1.243794,1,-2.4588025023007E+32,0
528,cg,INVALID,3.44895,0,                 INF,0
529,cg,INVALID,1.151568,1,                -NAN,0
530,cg,INVALID,3.2887,0,                 INF,0
531,cg,VALID,1.1243212,1, 1.7129573822021E+01,1
