,benchmark,label,runtime,runtime_label,error,error_label
245,mg,INVALID,4.933185,0,                 INF,0
246,mg,FAIL,9999.0,0,,0
247,mg,VALID,1.0952746,1, 2.4333653527719E-06,1
248,mg,FAIL,9999.0,0,,0
249,mg,VALID,1.1032556,1, 2.4333653527719E-06,1
250,mg,FAIL,9999.0,0,,0
251,mg,VALID,1.1183371000000002,1, 2.4333653527719E-06,1
252,mg,INVALID,1.747328,0, 0.0000000000000E+00,0
253,mg,INVALID,1.079101,1, 2.6978348159901E-06,0
254,mg,FAIL,9999.0,0,,0
255,mg,INVALID,1.077476,1, 2.2699526743963E-04,0
256,mg,FAIL,9999.0,0,,0
257,mg,FAIL,9999.0,0,,0
258,mg,FAIL,9999.0,0,,0
259,mg,VALID,1.1056082,1, 2.4333653527719E-06,1
260,mg,FAIL,9999.0,0,,0
261,mg,INVALID,1.087069,1, 3.6354606436362E-06,0
262,mg,FAIL,9999.0,0,,0
263,mg,VALID,1.1972139,0, 2.4333653527719E-06,1
264,mg,FAIL,9999.0,0,,0
265,mg,INVALID,1.060082,1,                -NAN,0
266,mg,FAIL,9999.0,0,,0
267,mg,VALID,1.0947327,1, 2.4333653527719E-06,1
268,mg,FAIL,9999.0,0,,0
269,mg,FAIL,9999.0,0,,0
270,mg,FAIL,9999.0,0,,0
271,mg,INVALID,1.072544,1,                -NAN,0
272,mg,FAIL,9999.0,0,,0
273,mg,VALID,1.1968849000000001,0, 2.4333653527719E-06,1
274,mg,FAIL,9999.0,0,,0
275,mg,INVALID,1.570224,0,                -NAN,0
276,mg,FAIL,9999.0,0,,0
277,mg,VALID,1.0952161,1, 2.4333653527719E-06,1
278,mg,FAIL,9999.0,0,,0
279,mg,INVALID,1.092809,1,5.2969502457307E-311,0
280,mg,FAIL,9999.0,0,,0
281,mg,VALID,1.1031523,1, 2.4333653527719E-06,1
282,mg,FAIL,9999.0,0,,0
283,mg,VALID,1.1031145,1, 2.4333653527719E-06,1
284,mg,INVALID,1.124887,1,5.2986232310076E-311,0
285,mg,FAIL,9999.0,0,,0
286,mg,INVALID,1.041119,1,1.3629301168261E-312,0
287,mg,FAIL,9999.0,0,,0
288,mg,FAIL,9999.0,0,,0
289,mg,INVALID,2.990758,0, 8.5299225247581E-06,0
290,mg,FAIL,9999.0,0,,0
291,mg,INVALID,4.86564,0,                 NAN,0
292,mg,FAIL,9999.0,0,,0
293,mg,INVALID,1.097734,1,5.2975622331121E-311,0
294,mg,INVALID,1.163589,0,1.3580773062178E-312,0
295,mg,FAIL,9999.0,0,,0
296,mg,FAIL,9999.0,0,,0
297,mg,INVALID,1.197291,0, 4.6750669753237E-06,0
298,mg,FAIL,9999.0,0,,0
299,mg,FAIL,9999.0,0,,0
300,mg,INVALID,1.149014,1, 0.0000000000000E+00,0
301,mg,INVALID,4.960366,0,                 INF,0
302,mg,FAIL,9999.0,0,,0
303,mg,FAIL,9999.0,0,,0
304,mg,FAIL,9999.0,0,,0
305,mg,INVALID,1.071895,1,                -NAN,0
306,mg,FAIL,9999.0,0,,0
307,mg,INVALID,1.084083,1,5.2986225510468E-311,0
308,mg,FAIL,9999.0,0,,0
309,mg,VALID,1.0862372,1, 2.4333653527719E-06,1
310,mg,INVALID,1.169578,0,1.3580773062178E-312,0
311,mg,FAIL,9999.0,0,,0
312,mg,FAIL,9999.0,0,,0
313,mg,INVALID,1.196709,0, 4.6750669753237E-06,0
314,mg,FAIL,9999.0,0,,0
315,mg,INVALID,1.116131,1, 1.5657730400562E-02,0
316,mg,FAIL,9999.0,0,,0
317,mg,FAIL,9999.0,0,,0
318,mg,FAIL,9999.0,0,,0
319,mg,INVALID,4.973627,0,                 INF,0
320,mg,INVALID,1.307813,0, 0.0000000000000E+00,0
321,mg,INVALID,1.773547,0, 4.8423465341330E-04,0
322,mg,FAIL,9999.0,0,,0
323,mg,FAIL,9999.0,0,,0
324,mg,FAIL,9999.0,0,,0
325,mg,INVALID,1.063853,1,                -NAN,0
326,mg,FAIL,9999.0,0,,0
327,mg,INVALID,1.101884,1,                 NAN,0
328,mg,FAIL,9999.0,0,,0
329,mg,INVALID,1.094102,1,5.2986225510468E-311,0
330,mg,FAIL,9999.0,0,,0
331,mg,VALID,1.0928478,1, 2.4333653527719E-06,1
332,mg,FAIL,9999.0,0,,0
333,mg,VALID,1.0800018000000002,1, 2.4333653527719E-06,1
334,mg,FAIL,9999.0,0,,0
335,mg,INVALID,1.082368,1,2.3985321115121E-315,0
336,mg,INVALID,1.152455,0, 0.0000000000000E+00,0
337,mg,FAIL,9999.0,0,,0
338,mg,FAIL,9999.0,0,,0
339,mg,INVALID,1.183186,0, 4.6750669753237E-06,0
340,mg,FAIL,9999.0,0,,0
341,mg,INVALID,1.083291,1, 2.4688458779565E-06,0
342,mg,FAIL,9999.0,0,,0
343,mg,INVALID,1.116404,1, 1.4576958492398E-02,0
344,mg,FAIL,9999.0,0,,0
345,mg,FAIL,9999.0,0,,0
346,mg,FAIL,9999.0,0,,0
347,mg,INVALID,4.981217,0,                 INF,0
348,mg,FAIL,9999.0,0,,0
349,mg,VALID,1.1169661999999998,1, 2.4333653527719E-06,1
350,mg,INVALID,1.648245,0, 0.0000000000000E+00,0
351,mg,INVALID,1.080246,1, 2.6978348159901E-06,0
352,mg,FAIL,9999.0,0,,0
353,mg,FAIL,9999.0,0,,0
354,mg,FAIL,9999.0,0,,0
355,mg,INVALID,1.089939,1, 3.6354606436362E-06,0
356,mg,FAIL,9999.0,0,,0
357,mg,INVALID,1.061902,1,                -NAN,0
358,mg,FAIL,9999.0,0,,0
359,mg,FAIL,9999.0,0,,0
360,mg,FAIL,9999.0,0,,0
361,mg,INVALID,1.087564,1,                -NAN,0
362,mg,FAIL,9999.0,0,,0
363,mg,INVALID,1.107496,1,                -NAN,0
364,mg,FAIL,9999.0,0,,0
365,mg,INVALID,1.23185,0,5.2969502457307E-311,0
366,mg,FAIL,9999.0,0,,0
367,mg,VALID,1.150572,0, 2.4333653527719E-06,1
368,mg,FAIL,9999.0,0,,0
369,mg,VALID,1.0800192000000002,1, 2.4333653527719E-06,1
370,mg,FAIL,9999.0,0,,0
371,mg,VALID,1.0766649,1, 2.4333653527719E-06,1
372,mg,FAIL,9999.0,0,,0
373,mg,VALID,1.096473,1, 2.4333653527719E-06,1
374,mg,FAIL,9999.0,0,,0
375,mg,INVALID,1.083115,1,2.4273697351286E-315,0
376,mg,INVALID,1.185388,0, 0.0000000000000E+00,0
377,mg,FAIL,9999.0,0,,0
378,mg,INVALID,1.172545,0, 0.0000000000000E+00,0
379,mg,INVALID,1.104733,1, 2.4137902983057E-06,0
380,mg,FAIL,9999.0,0,,0
381,mg,INVALID,1.193697,0, 2.4309413220180E-06,0
382,mg,FAIL,9999.0,0,,0
383,mg,INVALID,1.091743,1, 4.6818145165162E-06,0
384,mg,FAIL,9999.0,0,,0
385,mg,VALID,1.0902232,1, 2.4333653527719E-06,1
386,mg,FAIL,9999.0,0,,0
387,mg,INVALID,1.082575,1, 2.4688458779565E-06,0
388,mg,FAIL,9999.0,0,,0
389,mg,VALID,1.0832555,1, 2.4333653527719E-06,1
390,mg,FAIL,9999.0,0,,0
391,mg,INVALID,1.2639,0, 1.4576958492398E-02,0
392,mg,FAIL,9999.0,0,,0
393,mg,INVALID,1.079126,1, 1.8720076155887E-08,0
394,mg,FAIL,9999.0,0,,0
395,mg,FAIL,9999.0,0,,0
396,mg,FAIL,9999.0,0,,0
397,mg,VALID,1.1798613,0, 2.4333653527719E-06,1
398,mg,FAIL,9999.0,0,,0
399,mg,INVALID,4.904511,0,                 INF,0
400,mg,FAIL,9999.0,0,,0
401,mg,VALID,1.0838352999999998,1, 2.4333653527719E-06,1
402,mg,FAIL,9999.0,0,,0
403,mg,VALID,1.0814768000000001,1, 2.4333653527719E-06,1
404,mg,FAIL,9999.0,0,,0
405,mg,VALID,1.0925037999999998,1, 2.4333653527719E-06,1
406,mg,INVALID,1.155606,0, 0.0000000000000E+00,0
407,mg,INVALID,1.09578,1, 2.6978348159901E-06,0
408,mg,FAIL,9999.0,0,,0
409,mg,INVALID,1.08914,1, 2.2699526743963E-04,0
410,mg,FAIL,9999.0,0,,0
411,mg,FAIL,9999.0,0,,0
412,mg,FAIL,9999.0,0,,0
413,mg,VALID,1.0933161,1, 2.4333653527719E-06,1
414,mg,FAIL,9999.0,0,,0
415,mg,INVALID,1.085756,1, 3.6354606436362E-06,0
416,mg,FAIL,9999.0,0,,0
417,mg,VALID,1.1529188000000001,0, 2.4333653527719E-06,1
418,mg,FAIL,9999.0,0,,0
419,mg,INVALID,1.059215,1,                -NAN,0
420,mg,FAIL,9999.0,0,,0
421,mg,VALID,1.0866337000000001,1, 2.4333653527719E-06,1
422,mg,FAIL,9999.0,0,,0
423,mg,FAIL,9999.0,0,,0
424,mg,FAIL,9999.0,0,,0
425,mg,INVALID,1.089466,1,                -NAN,0
426,mg,FAIL,9999.0,0,,0
427,mg,VALID,1.0933296000000001,1, 2.4333653527719E-06,1
428,mg,FAIL,9999.0,0,,0
429,mg,INVALID,1.085323,1,                -NAN,0
430,mg,FAIL,9999.0,0,,0
431,mg,VALID,1.085161,1, 2.4333653527719E-06,1
432,mg,FAIL,9999.0,0,,0
433,mg,INVALID,1.080043,1,5.2969502457307E-311,0
434,mg,FAIL,9999.0,0,,0
435,mg,VALID,1.0867517,1, 2.4333653527719E-06,1
436,mg,FAIL,9999.0,0,,0
437,mg,VALID,1.0727171,1, 2.4333653527719E-06,1
