,benchmark,label,runtime,runtime_label,error,error_label
302,lulesh,FAIL,9999.0,0,,0
303,lulesh,VALID,14.3770114,1, 1.9434351997916E-05,1
304,lulesh,FAIL,9999.0,0,,0
305,lulesh,INVALID,19.644574,0, 6.9742817959195E-04,0
306,lulesh,FAIL,9999.0,0,,0
307,lulesh,FAIL,9999.0,0,,0
308,lulesh,FAIL,9999.0,0,,0
309,lulesh,INVALID,14.471658,1, 3.0176609652699E-04,0
310,lulesh,FAIL,9999.0,0,,0
311,lulesh,FAIL,9999.0,0,,0
312,lulesh,FAIL,9999.0,0,,0
313,lulesh,INVALID,14.488178,1, 2.0537264936138E-04,0
314,lulesh,FAIL,9999.0,0,,0
315,lulesh,VALID,15.2811008,1, 2.2534422896570E-05,1
316,lulesh,FAIL,9999.0,0,,0
317,lulesh,FAIL,9999.0,0,,0
318,lulesh,FAIL,9999.0,0,,0
319,lulesh,INVALID,13.443088,1, 1.8778339290293E-04,0
320,lulesh,FAIL,9999.0,0,,0
321,lulesh,FAIL,9999.0,0,,0
322,lulesh,FAIL,9999.0,0,,0
323,lulesh,VALID,14.8372904,1, 3.2360398108722E-05,1
324,lulesh,FAIL,9999.0,0,,0
325,lulesh,INVALID,0.803601,1, 0.0000000000000E+00,0
326,lulesh,FAIL,9999.0,0,,0
327,lulesh,VALID,15.728215599999999,1, 4.4914506361238E-05,1
328,lulesh,FAIL,9999.0,0,,0
329,lulesh,VALID,16.953695,1, 7.5497322541196E-05,1
330,lulesh,FAIL,9999.0,0,,0
331,lulesh,VALID,13.4016614,1, 4.2840627429541E-05,1
332,lulesh,FAIL,9999.0,0,,0
333,lulesh,FAIL,9999.0,0,,0
334,lulesh,FAIL,9999.0,0,,0
335,lulesh,VALID,13.6429846,1, 5.7365476095583E-05,1
336,lulesh,FAIL,9999.0,0,,0
337,lulesh,FAIL,9999.0,0,,0
338,lulesh,FAIL,9999.0,0,,0
339,lulesh,INVALID,13.203222,1, 1.0655250935088E-04,0
340,lulesh,FAIL,9999.0,0,,0
341,lulesh,VALID,13.265429000000001,1, 8.4187269749236E-05,1
342,lulesh,FAIL,9999.0,0,,0
343,lulesh,VALID,13.4917572,1, 9.4725655799266E-06,1
344,lulesh,FAIL,9999.0,0,,0
345,lulesh,FAIL,9999.0,0,,0
346,lulesh,FAIL,9999.0,0,,0
347,lulesh,INVALID,13.645016,1, 1.2054352373525E-04,0
348,lulesh,FAIL,9999.0,0,,0
349,lulesh,VALID,13.440916399999997,1, 2.2996673578746E-06,1
350,lulesh,FAIL,9999.0,0,,0
351,lulesh,FAIL,9999.0,0,,0
352,lulesh,FAIL,9999.0,0,,0
353,lulesh,INVALID,13.175588,1, 5.4906657194681E+03,0
354,lulesh,FAIL,9999.0,0,,0
355,lulesh,VALID,13.467854800000001,1, 3.2360398108722E-05,1
356,lulesh,FAIL,9999.0,0,,0
357,lulesh,VALID,13.4059986,1, 3.2360398108722E-05,1
358,lulesh,FAIL,9999.0,0,,0
359,lulesh,INVALID,13.066038,1, 2.4459676180413E-02,0
360,lulesh,VALID,14.4497708,1, 3.2360398108722E-05,1
361,lulesh,FAIL,9999.0,0,,0
362,lulesh,FAIL,9999.0,0,,0
363,lulesh,FAIL,9999.0,0,,0
364,lulesh,FAIL,9999.0,0,,0
365,lulesh,FAIL,9999.0,0,,0
366,lulesh,FAIL,9999.0,0,,0
367,lulesh,FAIL,9999.0,0,,0
368,lulesh,FAIL,9999.0,0,,0
369,lulesh,INVALID,0.75848,1, 0.0000000000000E+00,0
370,lulesh,FAIL,9999.0,0,,0
371,lulesh,FAIL,9999.0,0,,0
372,lulesh,FAIL,9999.0,0,,0
373,lulesh,INVALID,13.202369,1, 2.1150787506485E-04,0
374,lulesh,FAIL,9999.0,0,,0
375,lulesh,FAIL,9999.0,0,,0
376,lulesh,FAIL,9999.0,0,,0
377,lulesh,INVALID,14.056905,1, 3.8344062666624E-03,0
378,lulesh,FAIL,9999.0,0,,0
379,lulesh,FAIL,9999.0,0,,0
380,lulesh,FAIL,9999.0,0,,0
381,lulesh,INVALID,0.692674,1, 0.0000000000000E+00,0
382,lulesh,FAIL,9999.0,0,,0
383,lulesh,FAIL,9999.0,0,,0
384,lulesh,FAIL,9999.0,0,,0
385,lulesh,INVALID,0.838285,1, 0.0000000000000E+00,0
386,lulesh,FAIL,9999.0,0,,0
387,lulesh,FAIL,9999.0,0,,0
388,lulesh,FAIL,9999.0,0,,0
389,lulesh,VALID,15.7000018,0, 2.0794664351342E-05,1
390,lulesh,FAIL,9999.0,0,,0
391,lulesh,FAIL,9999.0,0,,0
392,lulesh,FAIL,9999.0,0,,0
393,lulesh,VALID,15.497045799999999,0, 4.4914506361238E-05,1
