,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred
209,209,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
210,210,mg,FAIL,9999.0,0,,0,-1.0,-1.0
211,211,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
212,212,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
213,213,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
214,214,mg,FAIL,9999.0,0,,0,-1.0,-1.0
215,215,mg,INVALID,1.05964724,1, 2.2699526743963E-04,0,1.0,1.0
216,216,mg,FAIL,9999.0,0,,0,-1.0,-1.0
217,217,mg,FAIL,9849.015,0,,0,1.0,1.0
218,218,mg,FAIL,9999.0,0,,0,-1.0,-1.0
219,219,mg,FAIL,9849.015,0,,0,1.0,1.0
220,220,mg,FAIL,9999.0,0,,0,-1.0,-1.0
221,221,mg,INVALID,1.044703805,1,                -NAN,0,1.0,1.0
222,222,mg,FAIL,9999.0,0,,0,-1.0,-1.0
223,223,mg,INVALID,4.874553225,0, 3.8036115719507E+29,0,1.0,1.0
224,224,mg,FAIL,9999.0,0,,0,-1.0,-1.0
225,225,mg,INVALID,1.078637055,1,                -NAN,0,1.0,1.0
226,226,mg,FAIL,9999.0,0,,0,-1.0,-1.0
227,227,mg,FAIL,9849.015,0,,0,1.0,1.0
228,228,mg,FAIL,9999.0,0,,0,-1.0,-1.0
229,229,mg,INVALID,1.17920063,1, 2.4309413220180E-06,0,1.0,1.0
230,230,mg,FAIL,9999.0,0,,0,-1.0,-1.0
231,231,mg,INVALID,1.10971085,1, 1.4576958492398E-02,0,1.0,1.0
232,232,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
233,233,mg,INVALID,1.292232335,0, 1.8371128618355E-08,0,1.0,1.0
234,234,mg,FAIL,-1.0,-1,-1,-1,0.0,0.0
235,235,mg,INVALID,-1.0,-1,-1,-1,1.0,0.0
236,236,mg,FAIL,9999.0,0,,0,-1.0,-1.0
